Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
laptop-stand,Aluminum Laptop Stand,"<p>Ergonomic laptop stand with adjustable height. Premium aluminum construction with silicone grips.</p><ul><li>Adjustable height 6-12 inches</li><li>Fits laptops 10-17 inches</li><li>Aluminum construction</li><li>Foldable for travel</li></ul>",Tech Minimal,Stands,"tech, laptop, stand, ergonomic",TRUE,Color,Silver,,,,,TM-STD-001-SL,450,shopify,18,deny,manual,78.00,98.00,TRUE,TRUE,,,,,FALSE,,,,,,,new,,,,,,,g,,19.50,active
desk-organizer,Modular Desk Organizer,"<p>Minimalist desk organizer with removable compartments. Keeps cables, pens, and small items tidy.</p><ul><li>Recycled aluminum</li><li>Modular compartments</li><li>Cable management slot</li><li>Non-slip base</li></ul>",Tech Minimal,Desk Accessories,"tech, desk, organizer, minimal",TRUE,Color,Matte Black,,,,,TM-ORG-001-BK,350,shopify,25,deny,manual,65.00,82.00,TRUE,TRUE,,https://images.unsplash.com/photo-1586023492125-27b2c045efd7?w=800,1,Matte black modular desk organizer,FALSE,,,,,,,new,,,,,,,g,,16.25,active
desk-organizer,Modular Desk Organizer,"<p>Minimalist desk organizer with removable compartments. Keeps cables, pens, and small items tidy.</p><ul><li>Recycled aluminum</li><li>Modular compartments</li><li>Cable management slot</li><li>Non-slip base</li></ul>",Tech Minimal,Desk Accessories,"tech, desk, organizer, minimal",TRUE,Color,White,,,,,TM-ORG-001-WH,350,shopify,20,deny,manual,65.00,82.00,TRUE,TRUE,,,,,FALSE,,,,,,,new,,,,,,,g,,16.25,active
smart-watch-band,Premium Watch Band,"<p>Precision-engineered watch band with quick-release mechanism. Breathable design for all-day comfort.</p><ul><li>Fluoroelastomer material</li><li>Quick-release pins</li><li>Breathable perforations</li><li>Stainless steel buckle</li></ul>",Tech Minimal,Watch Bands,"tech, watch, bands, accessories",TRUE,Size,42-44-45mm,Color,Obsidian,,,TM-BND-001-44-OB,35,shopify,30,deny,manual,38.00,48.00,TRUE,TRUE,,https://images.unsplash.com/photo-1617043786394-ae6b63cd7e99?w=800,1,Obsidian premium watch band,FALSE,,,,,,,new,,,,,,,g,,9.50,active
smart-watch-band,Premium Watch Band,"<p>Precision-engineered watch band with quick-release mechanism. Breathable design for all-day comfort.</p><ul><li>Fluoroelastomer material</li><li>Quick-release pins</li><li>Breathable perforations</li><li>Stainless steel buckle</li></ul>",Tech Minimal,Watch Bands,"tech, watch, bands, accessories",TRUE,Size,42-44-45mm,Color,Cloud Grey,,,TM-BND-001-44-CG,35,shopify,25,deny,manual,38.00,48.00,TRUE,TRUE,,,,,FALSE,,,,,,,new,,,,,,,g,,9.50,active
smart-watch-band,Premium Watch Band,"<p>Precision-engineered watch band with quick-release mechanism. Breathable design for all-day comfort.</p><ul><li>Fluoroelastomer material</li><li>Quick-release pins</li><li>Breathable perforations</li><li>Stainless steel buckle</li></ul>",Tech Minimal,Watch Bands,"tech, watch, bands, accessories",TRUE,Size,49mm Ultra,Color,Obsidian,,,TM-BND-001-49-OB,40,shopify,20,deny,manual,42.00,52.00,TRUE,TRUE,,,,,FALSE,,,,,,,new,,,,,,,g,,10.50,active
smart-watch-band,Premium Watch Band,"<p>Precision-engineered watch band with quick-release mechanism. Breathable design for all-day comfort.</p><ul><li>Fluoroelastomer material</li><li>Quick-release pins</li><li>Breathable perforations</li><li>Stainless steel buckle</li></ul>",Tech Minimal,Watch Bands,"tech, watch, bands, accessories",TRUE,Size,49mm Ultra,Color,Cloud Grey,,,TM-BND-001-49-CG,40,shopify,18,deny,manual,42.00,52.00,TRUE,TRUE,,,,,FALSE,,,,,,,new,,,,,,,g,,10.50,active
usb-hub,USB-C Hub 7-in-1,"<p>Compact USB-C hub with 7 ports for full connectivity. HDMI 4K, USB-A, SD card slots, and power delivery.</p><ul><li>HDMI 4K@60Hz output</li><li>3x USB-A 3.0 ports</li><li>SD and microSD slots</li><li>100W pass-through charging</li></ul>",Tech Minimal,Hubs,"tech, usb, hub, connectivity",TRUE,Color,Space Grey,,,,,TM-HUB-001-SG,85,shopify,28,deny,manual,68.00,85.00,TRUE,TRUE,,https://images.unsplash.com/photo-1625842268584-8f3296236761?w=800,1,Space grey USB-C hub,FALSE,,,,,,,new,,,,,,,g,,17.00,active
usb-hub,USB-C Hub 7-in-1,"<p>Compact USB-C hub with 7 ports for full connectivity. HDMI 4K, USB-A, SD card slots, and power delivery.</p><ul><li>HDMI 4K@60Hz output</li><li>3x USB-A 3.0 ports</li><li>SD and microSD slots</li><li>100W pass-through charging</li></ul>",Tech Minimal,Hubs,"tech, usb, hub, connectivity",TRUE,Color,Silver,,,,,TM-HUB-001-SL,85,shopify,22,deny,manual,68.00,85.00,TRUE,TRUE,,,,,FALSE,,,,,,,new,,,,,,,g,,17.00,active
cable-organizer,Magnetic Cable Clips,"<p>Set of 5 magnetic cable clips in premium silicone. Keeps cables organized and within reach on any surface.</p><ul><li>Set of 5 clips</li><li>Strong magnetic base</li><li>Fits cables up to 5mm</li><li>Residue-free adhesive</li></ul>",Tech Minimal,Cable Management,"tech, cables, organizer, desk",TRUE,Color,Charcoal,,,,,TM-CBL-001-CH,45,shopify,50,deny,manual,24.00,30.00,TRUE,TRUE,,https://images.unsplash.com/photo-1558618666-fcd25c85cd64?w=800,1,Charcoal magnetic cable clips set,FALSE,,,,,,,new,,,,,,,g,,6.00,active
cable-organizer,Magnetic Cable Clips,"<p>Set of 5 magnetic cable clips in premium silicone. Keeps cables organized and within reach on any surface.</p><ul><li>Set of 5 clips</li><li>Strong magnetic base</li><li>Fits cables up to 5mm</li><li>Residue-free adhesive</li></ul>",Tech Minimal,Cable Management,"tech, cables, organizer, desk",TRUE,Color,Cloud,,,,,TM-CBL-001-CL,45,shopify,40,deny,manual,24.00,30.00,TRUE,TRUE,,,,,FALSE,,,,,,,new,,,,,,,g,,6.00,active
bluetooth-speaker,Portable Bluetooth Speaker,"<p>Compact wireless speaker with 360° sound. Waterproof design perfect for outdoor adventures.</p><ul><li>360° omnidirectional sound</li><li>IPX7 waterproof</li><li>12-hour battery life</li><li>Built-in microphone</li></ul>",Audio Edge,Speakers,"tech, audio, speaker, bluetooth",TRUE,Color,Charcoal,,,,,AE-SPK-001-CH,420,shopify,20,deny,manual,98.00,122.00,TRUE,TRUE,,https://images.unsplash.com/photo-1608043152269-423dbba4e7e1?w=800,1,Charcoal portable bluetooth speaker,FALSE,,,,,,,new,,,,,,,g,,24.50,active
bluetooth-speaker,Portable Bluetooth Speaker,"<p>Compact wireless speaker with 360° sound. Waterproof design perfect for outdoor adventures.</p><ul><li>360° omnidirectional sound</li><li>IPX7 waterproof</li><li>12-hour battery life</li><li>Built-in microphone</li></ul>",Audio Edge,Speakers,"tech, audio, speaker, bluetooth",TRUE,Color,Sand,,,,,AE-SPK-001-SD,420,shopify,15,deny,manual,98.00,122.00,TRUE,TRUE,,,,,FALSE,,,,,,,new,,,,,,,g,,24.50,active
laptop-sleeve,Tech Laptop Sleeve,"<p>Slim neoprene laptop sleeve with water-resistant exterior. Plush interior lining protects against scratches.</p><ul><li>Water-resistant neoprene</li><li>Plush microfiber lining</li><li>Accessory pocket</li><li>Fits 13-14 inch laptops</li></ul>",Tech Minimal,Sleeves,"tech, laptop, sleeve, protection",TRUE,Size,13-14 inch,Color,Graphite,,,TM-SLV-001-13-GR,180,shopify,25,deny,manual,45.00,56.00,TRUE,TRUE,,https://images.unsplash.com/photo-1541807084-5c52b6b3adef?w=800,1,Graphite laptop sleeve,FALSE,,,,,,,new,,,,,,,g,,11.25,active
laptop-sleeve,Tech Laptop Sleeve,"<p>Slim neoprene laptop sleeve with water-resistant exterior. Plush interior lining protects against scratches.</p><ul><li>Water-resistant neoprene</li><li>Plush microfiber lining</li><li>Accessory pocket</li><li>Fits 13-14 inch laptops</li></ul>",Tech Minimal,Sleeves,"tech, laptop, sleeve, protection",TRUE,Size,15-16 inch,Color,Graphite,,,TM-SLV-001-15-GR,220,shopify,20,deny,manual,52.00,65.00,TRUE,TRUE,,,,,FALSE,,,,,,,new,,,,,,,g,,13.00,active
laptop-sleeve,Tech Laptop Sleeve,"<p>Slim neoprene laptop sleeve with water-resistant exterior. Plush interior lining protects against scratches.</p><ul><li>Water-resistant neoprene</li><li>Plush microfiber lining</li><li>Accessory pocket</li><li>Fits 13-14 inch laptops</li></ul>",Tech Minimal,Sleeves,"tech, laptop, sleeve, protection",TRUE,Size,13-14 inch,Color,Navy,,,TM-SLV-001-13-NV,180,shopify,22,deny,manual,45.00,56.00,TRUE,TRUE,,,,,FALSE,,,,,,,new,,,,,,,g,,11.25,active
laptop-sleeve,Tech Laptop Sleeve,"<p>Slim neoprene laptop sleeve with water-resistant exterior. Plush interior lining protects against scratches.</p><ul><li>Water-resistant neoprene</li><li>Plush microfiber lining</li><li>Accessory pocket</li><li>Fits 15-16 inch laptops</li></ul>",Tech Minimal,Sleeves,"tech, laptop, sleeve, protection",TRUE,Size,15-16 inch,Color,Navy,,,TM-SLV-001-15-NV,220,shopify,18,deny,manual,52.00,65.00,TRUE,TRUE,,,,,FALSE,,,,,,,new,,,,,,,g,,13.00,active
keyboard-wrist-rest,Keyboard Wrist Rest,"<p>Ergonomic wrist rest with memory foam core. Non-slip base and breathable cover for comfortable typing.</p><ul><li>Memory foam core</li><li>Breathable mesh cover</li><li>Non-slip rubber base</li><li>Fits full-size keyboards</li></ul>",Tech Minimal,Ergonomics,"tech, keyboard, wrist rest, ergonomic",TRUE,Size,Full Size,,,,,TM-WRS-001-FS,280,shopify,30,deny,manual,32.00,40.00,TRUE,TRUE,,https://images.unsplash.com/photo-1587829741301-dc798b83add3?w=800,1,Black keyboard wrist rest,FALSE,,,,,,,new,,,,,,,g,,8.00,active
keyboard-wrist-rest,Keyboard Wrist Rest,"<p>Ergonomic wrist rest with memory foam core. Non-slip base and breathable cover for comfortable typing.</p><ul><li>Memory foam core</li><li>Breathable mesh cover</li><li>Non-slip rubber base</li><li>Fits compact/TKL keyboards</li></ul>",Tech Minimal,Ergonomics,"tech, keyboard, wrist rest, ergonomic",TRUE,Size,Compact/TKL,,,,,TM-WRS-001-CP,220,shopify,25,deny,manual,28.00,35.00,TRUE,TRUE,,,,,FALSE,,,,,,,new,,,,,,,g,,7.00,active
webcam-cover,Privacy Webcam Cover,"<p>Ultra-thin sliding webcam cover for laptops and monitors. Protects your privacy without affecting lid closure.</p><ul><li>0.7mm thickness</li><li>Sliding mechanism</li><li>Residue-free adhesive</li><li>Set of 3</li></ul>",Tech Minimal,Privacy,"tech, webcam, privacy, security",TRUE,Title,Default Title,,,,,TM-WBC-001,5,shopify,80,deny,manual,12.00,15.00,TRUE,TRUE,,https://images.unsplash.com/photo-1587829741301-dc798b83add3?w=800,1,Privacy webcam cover set,FALSE,,,,,,,new,,,,,,,g,,3.00,active
tech-backpack,Tech Commuter Backpack,"<p>Sleek backpack with dedicated laptop compartment and cable pass-through. Water-resistant fabric for daily commutes.</p><ul><li>Fits 15 inch laptop</li><li>USB charging port</li><li>Water-resistant</li><li>Anti-theft back pocket</li></ul>",Tech Minimal,Backpacks,"tech, backpack, commuter, travel",TRUE,Color,Black,,,,,TM-BKP-001-BK,850,shopify,15,deny,manual,128.00,160.00,TRUE,TRUE,,https://images.unsplash.com/photo-1553062407-98eeb64c6a62?w=800,1,Black tech commuter backpack,FALSE,,,,,,,new,,,,,,,g,,32.00,active
tech-backpack,Tech Commuter Backpack,"<p>Sleek backpack with dedicated laptop compartment and cable pass-through. Water-resistant fabric for daily commutes.</p><ul><li>Fits 15 inch laptop</li><li>USB charging port</li><li>Water-resistant</li><li>Anti-theft back pocket</li></ul>",Tech Minimal,Backpacks,"tech, backpack, commuter, travel",TRUE,Color,Grey,,,,,TM-BKP-001-GR,850,shopify,12,deny,manual,128.00,160.00,TRUE,TRUE,,,,,FALSE,,,,,,,new,,,,,,,g,,32.00,active
desk-mat,Premium Desk Mat,"<p>Large-format desk mat with smooth surface for precise mouse tracking. Stitched edges prevent fraying.</p><ul><li>90cm x 40cm</li><li>3mm thickness</li><li>Water-resistant surface</li><li>Non-slip rubber base</li></ul>",Tech Minimal,Desk Accessories,"tech, desk, mat, mousepad",TRUE,Color,Graphite,,,,,TM-MAT-001-GR,400,shopify,25,deny,manual,42.00,52.00,TRUE,TRUE,,https://images.unsplash.com/photo-1587829741301-dc798b83add3?w=800,1,Graphite premium desk mat,FALSE,,,,,,,new,,,,,,,g,,10.50,active
desk-mat,Premium Desk Mat,"<p>Large-format desk mat with smooth surface for precise mouse tracking. Stitched edges prevent fraying.</p><ul><li>90cm x 40cm</li><li>3mm thickness</li><li>Water-resistant surface</li><li>Non-slip rubber base</li></ul>",Tech Minimal,Desk Accessories,"tech, desk, mat, mousepad",TRUE,Color,Navy,,,,,TM-MAT-001-NV,400,shopify,20,deny,manual,42.00,52.00,TRUE,TRUE,,,,,FALSE,,,,,,,new,,,,,,,g,,10.50,active
screen-cleaner,Screen Cleaning Kit,"<p>Premium screen cleaning solution with microfiber cloth. Safe for all screens including OLED and matte displays.</p><ul><li>50ml cleaning solution</li><li>Premium microfiber cloth</li><li>Safe for all screen types</li><li>Streak-free formula</li></ul>",Tech Minimal,Cleaning,"tech, cleaning, screen, accessories",TRUE,Title,Default Title,,,,,TM-CLN-001,120,shopify,60,deny,manual,18.00,22.00,TRUE,TRUE,,https://images.unsplash.com/photo-1563206767-5b18f218e8de?w=800,1,Screen cleaning kit with spray and cloth,FALSE,,,,,,,new,,,,,,,g,,4.50,active
airtag-holder,Leather AirTag Holder,"<p>Slim leather holder for AirTag with keyring attachment. Elegant design for keys, bags, or luggage.</p><ul><li>Full-grain leather</li><li>Stainless steel keyring</li><li>Secure snap closure</li><li>Slim profile</li></ul>",Tech Minimal,Accessories,"tech, airtag, holder, leather",TRUE,Color,Black,,,,,TM-AIR-001-BK,20,shopify,40,deny,manual,28.00,35.00,TRUE,TRUE,,https://images.unsplash.com/photo-1622434641406-a158f7b6b3b1?w=800,1,Black leather AirTag holder,FALSE,,,,,,,new,,,,,,,g,,7.00,active
airtag-holder,Leather AirTag Holder,"<p>Slim leather holder for AirTag with keyring attachment. Elegant design for keys, bags, or luggage.</p><ul><li>Full-grain leather</li><li>Stainless steel keyring</li><li>Secure snap closure</li><li>Slim profile</li></ul>",Tech Minimal,Accessories,"tech, airtag, holder, leather",TRUE,Color,Tan,,,,,TM-AIR-001-TN,20,shopify,35,deny,manual,28.00,35.00,TRUE,TRUE,,,,,FALSE,,,,,,,new,,,,,,,g,,7.00,active
travel-adapter,Universal Travel Adapter,"<p>All-in-one travel adapter with USB-C and USB-A ports. Works in 150+ countries with built-in surge protection.</p><ul><li>USB-C PD 30W</li><li>2x USB-A ports</li><li>Works in 150+ countries</li><li>Built-in fuse protection</li></ul>",Tech Minimal,Travel,"tech, travel, adapter, charging",TRUE,Title,Default Title,,,,,TM-TRV-001,165,shopify,35,deny,manual,45.00,56.00,TRUE,TRUE,,https://images.unsplash.com/photo-1558618666-fcd25c85cd64?w=800,1,Universal travel adapter,FALSE,,,,,,,new,,,,,,,g,,11.25,active
